loc_id,borough_name,zone_name,service_zone,total_pickups,total_dropoffs,total_activity,overall_avg_fare,overall_avg_dist,airport_ratio,cross_borough_ratio,Morning Rush_pickups,Morning Rush_dropoffs,Morning Rush_pickup_share,Morning Rush_net_flow,Midday_pickups,Midday_dropoffs,Midday_pickup_share,Midday_net_flow,Evening Rush_pickups,Evening Rush_dropoffs,Evening Rush_pickup_share,Evening Rush_net_flow,Late Night_pickups,Late Night_dropoffs,Late Night_pickup_share,Late Night_net_flow,Overnight_pickups,Overnight_dropoffs,Overnight_pickup_share,Overnight_net_flow,tidal_reversal,raw_cluster,hierarchical_cluster,cluster_id,cluster_name,cluster_tag,cluster_desc
190,Brooklyn,Prospect Park,Boro Zone,11.0,42.0,53.0,29.454545454545453,5.350909090909091,0.09090909090909091,0.5454545454545454,3.0,4.0,0.2727270247936138,0.14285693877580175,3.0,12.0,0.2727270247936138,0.5999996000002666,2.0,7.0,0.1818180165290759,0.5555549382722909,3.0,19.0,0.2727270247936138,0.7272723966943652,0.0,0.0,0.0,0.0,-0.4126979994964891,2,0,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
191,Queens,Queens Village,Boro Zone,31.0,103.0,134.0,49.31612903225806,14.925483870967742,0.03225806451612903,0.8709677419354839,10.0,11.0,0.3225805411030513,0.04761902494332146,7.0,29.0,0.22580637877213589,0.6111109413580718,3.0,24.0,0.09677416233091538,0.7777774897120409,5.0,31.0,0.16129027055152564,0.7222220216049939,6.0,8.0,0.19354832466183075,0.1428570408163994,-0.7301584647687194,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
192,Queens,Queensboro Hill,Boro Zone,7.0,31.0,38.0,33.2,10.498571428571429,0.0,0.5714285714285714,1.0,9.0,0.14285693877580175,0.7999992000008,3.0,8.0,0.4285708163274053,0.45454504132268975,0.0,8.0,0.0,0.9999987500015626,3.0,6.0,0.4285708163274053,0.3333329629633745,0.0,0.0,0.0,0.0,-0.19999955000076253,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
193,Queens,Queensbridge/Ravenswood,Boro Zone,40.0,133.0,173.0,27.99,5.496,0.1,0.55,15.0,3.0,0.3749999062500234,-0.6666662962965021,14.0,40.0,0.3499999125000218,0.48148139231826065,6.0,38.0,0.14999996250000935,0.7272725619835085,2.0,47.0,0.04999998750000312,0.9183671595169062,3.0,5.0,0.07499998125000468,0.24999968750039064,-1.3939388582800105,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
194,Manhattan,Randalls Island,Yellow Zone,7.0,43.0,50.0,33.94285714285714,5.418571428571428,0.14285714285714285,0.2857142857142857,2.0,11.0,0.2857138775516035,0.6923071597637233,0.0,12.0,0.0,0.9999991666673611,3.0,13.0,0.4285708163274053,0.6249996093752441,2.0,6.0,0.2857138775516035,0.4999993750007813,0.0,1.0,0.0,0.9999900000999989,0.06730755038847913,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
195,Brooklyn,Red Hook,Boro Zone,66.0,141.0,207.0,51.31363636363636,8.926363636363636,0.13636363636363635,0.5909090909090909,35.0,26.0,0.5303029499540984,-0.14754095941951484,24.0,69.0,0.3636363085399532,0.48387091571280477,3.0,26.0,0.04545453856749415,0.7931031747920088,3.0,19.0,0.04545453856749415,0.7272723966943652,1.0,1.0,0.015151512855831386,0.0,-0.9406441342115236,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
196,Queens,Rego Park,Boro Zone,30.0,146.0,176.0,35.763333333333335,7.599666666666667,0.06666666666666667,0.7,7.0,20.0,0.2333332555555815,0.4814813031550729,14.0,37.0,0.466666511111163,0.45098030372935216,5.0,25.0,0.16666661111112963,0.6666664444445185,1.0,52.0,0.033333322222225924,0.9622639693841567,3.0,12.0,0.09999996666667778,0.5999996000002666,-0.18518514128944558,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
197,Queens,Richmond Hill,Boro Zone,64.0,150.0,214.0,52.390781249999996,9.07234375,0.171875,0.640625,13.0,34.0,0.2031249682617237,0.44680841557267753,24.0,42.0,0.37499994140625914,0.2727272314049649,20.0,20.0,0.3124999511718826,0.0,4.0,38.0,0.06249999023437652,0.8095236167800912,3.0,16.0,0.04687499267578239,0.6842101662051757,0.44680841557267753,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
198,Queens,Ridgewood,Boro Zone,26.0,188.0,214.0,25.974230769230772,4.964230769230769,0.0,0.7692307692307693,8.0,25.0,0.30769218934915793,0.5151513590450426,14.0,51.0,0.5384613313610264,0.5692306816568182,2.0,37.0,0.07692304733728948,0.8974356673241878,2.0,66.0,0.07692304733728948,0.9411763321799511,0.0,9.0,0.0,0.9999988888901234,-0.38228430827914517,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
199,Bronx,Rikers Island,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
200,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,25.0,122.0,147.0,45.684,10.685599999999999,0.0,0.8,8.0,6.0,0.3199998720000512,-0.1428570408163994,10.0,32.0,0.399999840000064,0.5238093990930002,6.0,32.0,0.2399999040000384,0.6842103462604351,1.0,46.0,0.0399999840000064,0.9574466047985947,0.0,6.0,0.0,0.9999983333361112,-0.8270673870768345,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
201,Queens,Rockaway Park,Boro Zone,14.0,48.0,62.0,44.107142857142854,11.596428571428572,0.07142857142857142,0.7857142857142857,2.0,3.0,0.1428570408163994,0.19999960000080003,7.0,13.0,0.49999964285739795,0.299999850000075,4.0,13.0,0.2857140816327988,0.5294114532873805,1.0,17.0,0.0714285204081997,0.8888883950620028,0.0,2.0,0.0,0.9999950000249999,-0.32941185328658046,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
202,Manhattan,Roosevelt Island,Boro Zone,32.0,169.0,201.0,33.771875,6.2975,0.125,0.59375,11.0,11.0,0.3437498925781585,0.0,11.0,44.0,0.3437498925781585,0.5999998909091107,4.0,52.0,0.1249999609375122,0.8571427040816599,5.0,54.0,0.15624995117189025,0.8305083338121467,1.0,8.0,0.03124999023437805,0.7777769135812072,-0.8571427040816599,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
203,Queens,Rosedale,Boro Zone,23.0,68.0,91.0,51.160869565217396,14.755217391304347,0.0,0.9130434782608695,8.0,7.0,0.34782593572785403,-0.06666662222225185,9.0,25.0,0.3913041776938358,0.4705880968858538,4.0,16.0,0.17391296786392701,0.59999970000015,0.0,15.0,0.0,0.9999993333337778,2.0,5.0,0.08695648393196351,0.4285708163274053,-0.6666663222224019,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
204,Staten Island,Rossville/Woodrow,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
205,Queens,Saint Albans,Boro Zone,82.0,136.0,218.0,43.552439024390246,12.275243902439025,0.012195121951219513,0.8658536585365854,35.0,18.0,0.4268292162403395,-0.32075465646138557,31.0,50.0,0.37804873438430064,0.23456787227557133,7.0,32.0,0.0853658432480679,0.6410254766601341,1.0,25.0,0.012195120464009699,0.9230765680474738,8.0,11.0,0.09756096371207759,0.15789465373965592,-0.9617801331215197,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
206,Staten Island,Saint George/New Brighton,Boro Zone,0.0,4.0,4.0,,,,,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
207,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,10.0,7.0,17.0,54.489999999999995,5.068,0.1,0.7,2.0,4.0,0.1999998000002,0.33333277777870374,2.0,1.0,0.1999998000002,-0.3333322222259259,2.0,0.0,0.1999998000002,-0.9999950000249999,3.0,1.0,0.2999997000003,-0.49999875000312505,1.0,1.0,0.0999999000001,0.0,1.3333277778037036,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
208,Bronx,Schuylerville/Edgewater Park,Boro Zone,17.0,54.0,71.0,41.85294117647059,12.035294117647059,0.0,0.9411764705882353,11.0,4.0,0.6470584429067983,-0.46666635555576297,2.0,18.0,0.11764698961941787,0.7999996000002,4.0,15.0,0.23529397923883574,0.5789470637120717,0.0,14.0,0.0,0.9999992857147959,0.0,3.0,0.0,0.9999966666777778,-1.0456134192678346,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
209,Manhattan,Seaport,Yellow Zone,561.0,766.0,1327.0,22.593048128342247,4.370516934046346,0.0196078431372549,0.1622103386809269,24.0,62.0,0.04278074790052143,0.4418604137371612,126.0,236.0,0.2245989264777375,0.30386739492079023,155.0,192.0,0.2762923301908676,0.10662823900206805,232.0,245.0,0.4135472297050405,0.027253668191747,24.0,31.0,0.04278074790052143,0.1272727041322356,0.33523217473509315,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
210,Brooklyn,Sheepshead Bay,Boro Zone,56.0,85.0,141.0,39.80357142857143,8.894642857142857,0.0,0.39285714285714285,17.0,16.0,0.30357137436225456,-0.030303021120296626,34.0,36.0,0.6071427487245091,0.0285714244897965,4.0,20.0,0.07142855867347166,0.6666663888890046,0.0,13.0,0.0,0.9999992307698226,1.0,0.0,0.017857139668367914,-0.9999900000999989,-0.6969694100093012,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
211,Manhattan,SoHo,Yellow Zone,2311.0,2487.0,4798.0,16.183790566854174,2.338143660752921,0.010817827780181739,0.06620510601471224,103.0,163.0,0.04456945026149091,0.2255639012945902,716.0,911.0,0.309822586283762,0.11985248850736024,691.0,717.0,0.29900475855039044,0.01846590895975917,698.0,614.0,0.3020337503157345,-0.06402438975591167,103.0,82.0,0.04456945026149091,-0.11351350737764825,0.20709799233483103,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
212,Bronx,Soundview/Bruckner,Boro Zone,33.0,38.0,71.0,35.63333333333333,9.414545454545454,0.0,0.9393939393939394,15.0,5.0,0.45454531680444943,-0.49999975000012503,11.0,10.0,0.3333332323232629,-0.04761902494332146,4.0,9.0,0.1212120844811865,0.38461508875762407,1.0,13.0,0.030303021120296626,0.8571422448983965,2.0,1.0,0.06060604224059325,-0.3333322222259259,-0.884614838757749,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
213,Bronx,Soundview/Castle Hill,Boro Zone,82.0,99.0,181.0,36.30365853658537,9.679512195121951,0.0,0.9390243902439024,42.0,16.0,0.5121950594884074,-0.4482757847800371,24.0,39.0,0.2926828911362328,0.23809520030234915,5.0,29.0,0.0609756023200485,0.7058821453287807,3.0,14.0,0.0365853613920291,0.6470584429067983,8.0,1.0,0.09756096371207759,-0.7777769135812072,-1.1541579301088178,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
214,Staten Island,South Beach/Dongan Hills,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
215,Queens,South Jamaica,Boro Zone,75.0,119.0,194.0,49.92706666666667,11.204533333333334,0.0,0.84,29.0,20.0,0.386666615111118,-0.18367343190338123,18.0,30.0,0.23999996800000425,0.2499999479166775,14.0,25.0,0.18666664177778108,0.282051209730459,7.0,39.0,0.09333332088889054,0.6956520226843429,7.0,5.0,0.09333332088889054,-0.16666652777789354,-0.4657246416338402,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
216,Queens,South Ozone Park,Boro Zone,102.0,368.0,470.0,65.62980392156862,8.243823529411765,0.3431372549019608,0.47058823529411764,15.0,44.0,0.14705880911188146,0.4915253404194338,37.0,101.0,0.36274506247597427,0.4637680823356462,23.0,80.0,0.22549017397155158,0.5533980045244655,16.0,131.0,0.15686272971934023,0.7823128719515053,11.0,12.0,0.1078431266820464,0.043478241965981754,-0.06187266410503173,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
217,Brooklyn,South Williamsburg,Boro Zone,14.0,119.0,133.0,31.407142857142855,9.202857142857143,0.0,0.42857142857142855,5.0,8.0,0.35714260204099857,0.23076905325457442,4.0,44.0,0.2857140816327988,0.8333331597222583,3.0,35.0,0.21428556122459913,0.8421050415513048,2.0,28.0,0.1428570408163994,0.866666377777874,0.0,4.0,0.0,0.9999975000062501,-0.6113359882967304,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
218,Queens,Springfield Gardens North,Boro Zone,60.0,136.0,196.0,40.15833333333333,11.299000000000001,0.016666666666666666,0.7666666666666667,23.0,15.0,0.38333326944445506,-0.2105262603878262,21.0,55.0,0.34999994166667636,0.4473683621883734,5.0,29.0,0.08333331944444676,0.7058821453287807,3.0,36.0,0.049999991666668055,0.846153629191377,8.0,1.0,0.1333333111111148,-0.7777769135812072,-0.9164084057166069,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
219,Queens,Springfield Gardens South,Boro Zone,57.0,151.0,208.0,65.54842105263158,14.211578947368421,0.05263157894736842,0.8771929824561403,18.0,26.0,0.3157894182825582,0.18181814049587713,12.0,41.0,0.21052627885503877,0.5471697080811871,18.0,32.0,0.3157894182825582,0.27999994400001116,4.0,45.0,0.07017542628501293,0.8367345231154034,5.0,7.0,0.08771928285626616,0.16666652777789354,-0.09818180350413402,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
220,Bronx,Spuyten Duyvil/Kingsbridge,Boro Zone,33.0,136.0,169.0,33.5030303030303,8.44,0.0,0.8787878787878788,16.0,12.0,0.484848337924746,-0.1428570918367529,12.0,52.0,0.36363625344355954,0.6249999023437652,4.0,26.0,0.1212120844811865,0.7333330888889704,1.0,41.0,0.030303021120296626,0.9523807256236367,0.0,5.0,0.0,0.9999980000040001,-0.8761901807257233,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
221,Staten Island,Stapleton,Boro Zone,1.0,1.0,2.0,7.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
222,Brooklyn,Starrett City,Boro Zone,63.0,79.0,142.0,33.699999999999996,7.704285714285715,0.015873015873015872,0.4603174603174603,17.0,12.0,0.26984122700932905,-0.17241373365043666,29.0,33.0,0.46031738725120835,0.06451611862643247,11.0,19.0,0.17460314688838938,0.2666665777778074,1.0,14.0,0.015873013353489944,0.8666660888892741,5.0,1.0,0.07936506676744971,-0.6666655555574075,-0.43908031142824405,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
223,Queens,Steinway,Boro Zone,73.0,328.0,401.0,45.64684931506849,5.693561643835617,0.0547945205479452,0.726027397260274,18.0,26.0,0.24657530868831387,0.18181814049587713,27.0,78.0,0.3698629630324708,0.4857142394557867,18.0,70.0,0.24657530868831387,0.5909090237603382,8.0,127.0,0.10958902608369506,0.8814814161865617,2.0,27.0,0.027397256520923764,0.8620686682521834,-0.409090883264461,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
224,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,298.0,1121.0,1419.0,16.564362416107382,2.6223489932885906,0.016778523489932886,0.07046979865771812,50.0,43.0,0.16778522926895206,-0.07526880911088074,110.0,274.0,0.3691275043916945,0.42708332221137185,61.0,372.0,0.2046979797081215,0.7182447871075107,59.0,404.0,0.19798657053736343,0.745140372675154,18.0,28.0,0.06040268253682274,0.21739125708885715,-0.7935135962183915,2,0,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
225,Brooklyn,Stuyvesant Heights,Boro Zone,138.0,331.0,469.0,29.673188405797102,6.433260869565217,0.0,0.5217391304347826,43.0,38.0,0.3115941803192623,-0.06172838744093982,48.0,89.0,0.34782606175173464,0.29927005114817146,33.0,67.0,0.23913041745431757,0.3399999660000034,7.0,117.0,0.0507246340054613,0.8870967026534917,7.0,20.0,0.0507246340054613,0.4814813031550729,-0.4017283534409432,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
226,Queens,Sunnyside,Boro Zone,250.0,460.0,710.0,48.62224,6.7056000000000004,0.34,0.36,57.0,50.0,0.22799999088000036,-0.06542055463359302,90.0,109.0,0.35999998560000057,0.09547738213681496,54.0,88.0,0.21599999136000034,0.23943660285657725,32.0,167.0,0.1279999948800002,0.6783919257089485,17.0,46.0,0.06799999728000011,0.46031738725120835,-0.3048571574901703,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
227,Brooklyn,Sunset Park East,Boro Zone,32.0,71.0,103.0,31.125,8.509375,0.0,0.28125,10.0,13.0,0.3124999023437805,0.13043472589794528,17.0,26.0,0.5312498339844268,0.2093022769064472,1.0,12.0,0.03124999023437805,0.8461531952667729,3.0,17.0,0.09374997070313415,0.699999650000175,1.0,3.0,0.03124999023437805,0.49999875000312505,-0.7157184693688277,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
228,Brooklyn,Sunset Park West,Boro Zone,45.0,143.0,188.0,36.72,9.73488888888889,0.022222222222222223,0.4444444444444444,11.0,27.0,0.24444439012346886,0.4210525207756524,19.0,49.0,0.42222212839508255,0.44117640570935207,12.0,31.0,0.26666660740742054,0.44186036235805526,3.0,33.0,0.06666665185185514,0.8333331018519161,0.0,3.0,0.0,0.9999966666777778,-0.020807841582402842,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
229,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,5207.0,6392.0,11599.0,14.517476473977338,2.001108123679662,0.0180526214710966,0.05511811023622047,858.0,533.0,0.1647781828984479,-0.23364485813339428,1894.0,2065.0,0.3637411170275761,0.043192725326616,1346.0,1807.0,0.25849817503649286,0.14620995830570896,1020.0,1869.0,0.19589014750165135,0.2938733115476867,89.0,118.0,0.017092375615340168,0.14009661158953568,-0.37985481643910324,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
230,Manhattan,Times Sq/Theatre District,Yellow Zone,10022.0,9165.0,19187.0,19.090112751945718,2.9651526641388943,0.06964677709040112,0.11634404310516863,908.0,1295.0,0.09060067841688219,0.1756695407368609,2896.0,3339.0,0.2889642782987784,0.07105052113704809,2827.0,2696.0,0.28207942498295807,-0.0237189932577965,3139.0,1660.0,0.3132109356284066,-0.30818920544240636,252.0,175.0,0.025144681675169946,-0.18032786462932401,0.1993885339946574,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
231,Manhattan,TriBeCa/Civic Center,Yellow Zone,3907.0,4711.0,8618.0,18.84036856923471,3.1058561556181212,0.016380854875863833,0.09239825953416944,373.0,614.0,0.09546966957903846,0.24417426297695782,1207.0,1363.0,0.3089326841337786,0.060700388868870074,1172.0,1245.0,0.29997440414646936,0.030202730532880716,1043.0,1322.0,0.2669567436218153,0.11797040119251415,112.0,167.0,0.028666495959389564,0.1971326094217703,0.2139715324440771,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
232,Manhattan,Two Bridges/Seward Park,Yellow Zone,313.0,1286.0,1599.0,21.110191693290734,3.9181469648562306,0.012779552715654952,0.22364217252396165,34.0,102.0,0.10862619461258165,0.49999996323529683,87.0,330.0,0.2779552626851354,0.5827337989752087,63.0,362.0,0.20127794884096012,0.703529395211073,101.0,442.0,0.32268369576090433,0.6279926219522538,28.0,50.0,0.08945686615153783,0.2820512458908659,-0.20352943197577622,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
233,Manhattan,UN/Turtle Bay South,Yellow Zone,3346.0,4384.0,7730.0,17.350436341900778,2.7275224148236705,0.057083084279737,0.10938433950986252,467.0,582.0,0.13956963496841113,0.10962821630478345,1279.0,1389.0,0.3822474585109161,0.041229385152813394,979.0,1092.0,0.29258816409866056,0.054563012773717945,558.0,1189.0,0.1667662876067953,0.361190610411044,63.0,132.0,0.018828451826573663,0.3538461357001982,0.055065203531065504,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
234,Manhattan,Union Sq,Yellow Zone,8525.0,7331.0,15856.0,14.518675659824048,1.9675800586510264,0.008680351906158358,0.04480938416422287,610.0,1018.0,0.07155425211547889,0.2506142490748511,2726.0,2637.0,0.3197653955193368,-0.016595189228798827,2594.0,2090.0,0.30428152456975777,-0.10760034135866708,2428.0,1447.0,0.28480938383013565,-0.25316128966926116,167.0,139.0,0.01958944279227045,-0.09150326498355343,0.35821459043351817,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
235,Bronx,University Heights/Morris Heights,Boro Zone,63.0,80.0,143.0,35.24761904761905,8.885873015873015,0.0,0.8571428571428571,32.0,13.0,0.5079364273116782,-0.42222212839508255,18.0,30.0,0.28571424036281895,0.2499999479166775,3.0,18.0,0.04761904006046983,0.7142853741498219,3.0,17.0,0.04761904006046983,0.699999650000175,7.0,2.0,0.1111110934744296,-0.5555549382722909,-1.1365075025449043,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
236,Manhattan,Upper East Side North,Yellow Zone,13843.0,14366.0,28209.0,13.405964747525825,1.8687466589612078,0.012425052373040526,0.02716174239687929,2407.0,1773.0,0.1738784944203724,-0.15167464078546739,6024.0,5792.0,0.43516578744841017,-0.019634394025360196,3874.0,4067.0,0.27985263289759976,0.024304243767404303,1476.0,2628.0,0.10662428656604472,0.2807017537019938,62.0,106.0,0.004478797945186161,0.26190474631519367,-0.1759788845528717,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
